fold,seed,brier
2024,42,0.25022438168525696
2024,7,0.2507206201553345
2024,2024,0.25061702728271484
2024,avg3,0.2498069405555725
2022,42,0.24540217220783234
2022,7,0.2452060878276825
2022,2024,0.2451997697353363
2022,avg3,0.24458377063274384
