fold,seed,brier
2024,42,0.24892424046993256
2024,7,0.24854737520217896
2024,2024,0.248330757021904
2024,avg3,0.24810890853405
2022,42,0.24385225772857666
2022,7,0.24388942122459412
2022,2024,0.24361403286457062
2022,avg3,0.24331656098365784
