fold,seed,brier
2022,42,0.24405285716056824
2022,7,0.24385356903076172
2022,2024,0.2438819259405136
2022,avg,0.24356956779956818
2023,42,0.2538641691207886
2023,7,0.2537344694137573
2023,2024,0.2535083591938019
2023,avg,0.2533333897590637
2024,42,0.2486850917339325
2024,7,0.24887220561504364
2024,2024,0.2485540807247162
2024,avg,0.24837709963321686
