fold,seed,brier
2024,42,0.24793119728565216
2024,7,0.24814720451831818
2024,2024,0.24816615879535675
2024,avg3,0.24783934652805328
2022,42,0.24349309504032135
2022,7,0.24340438842773438
2022,2024,0.2433563619852066
2022,avg3,0.2431861311197281
