재료,d2024,d2022,상관
exp68_multisplit,1.114850115288557,-0.14139017920078434,0.9534099583129043
exp63_handcnt,0.8757760789790403,-0.7819175769863129,0.9615708177412198
exp55_hand_seedavg,0.7659997975945076,-0.4121968384812602,0.9657347352059055
exp86_A_4ep_고정,0.7659997975945076,,0.9351458072706749
NN8ep_cos,0.7561222031021719,-0.13251111627698986,0.9139643306908385
exp86_B_8ep_코사인,0.7561222031021719,,0.8766297676600175
exp100_regime_transfer,0.7301326144903975,,0.9290700930070064
exp73_film,0.7082757320669986,-0.7154576416007474,0.9639090706443286
exp59_pbhand_seedavg,0.5009839409236827,-0.6781022452995167,0.960413046364716
exp74_hand_ep2,0.48774380735361333,-0.9632257330638438,0.9624595307350912
exp67_rankgauss,0.4723313962978759,-0.34302363552396464,0.9541831602635659
exp84_hand_big,0.4719661065855085,-0.6027881191944529,0.930305096315776
exp112_cat_sd,0.41649817433542236,1.2726377755900575,0.943825603375723
exp65_handcnt_seeds5,0.41562730771216305,0.02195991785636231,0.9682666157273531
exp72_tm_mean_mono,0.288157498143371,-1.3552049698217772,0.9572492737186363
exp58_hand_seeds5,0.2525049380336375,0.25911990499116744,0.9684476270177987
exp86_C_12ep_코사인,0.25034881652730157,,0.8207579210387489
exp66_batcnt,0.09301811267070637,-0.89551539536048,0.961050666721604
exp82_hand_hf,0.05370486055034096,-0.6282724083678248,0.9572458211049784
sean_v42,-0.005052166571206662,-0.7647622455114744,0.979046164675943
exp76_cattime100_s7,-0.1435231494456568,-0.6088864477837852,0.9618111769486337
exp61_V2,-0.15489006367774838,-0.3830940700472185,0.9584780582933354
exp110_sd_all,-0.18981304453491443,-0.06696151030605169,0.9757162218914303
TEAM_extratrees,-0.2033202079365637,-2.006980837226946,0.9543374172477636
exp53_nn_cnt_2024,-0.30672576941948027,,0.8451964074914471
exp110_sd_pit_bat,-0.3860986719089743,0.23939025068087094,0.977203514208811
exp50_nn_hand_2024,-0.4441118602344085,,0.8567659176387628
exp61_V1,-0.444282187950229,-1.21887722131786,0.9649966963036395
exp10_domain_te_scatter,-0.48479003663948195,-1.0449366101117352,0.9602021742841358
exp76_cat100_s7,-0.5068220967380244,0.23215963370348813,0.9601221014820888
exp61_V3,-0.5235798877817333,-0.9090098800207391,0.9637527010265298
exp38_nn_big_2024,-0.5433403776011758,,0.8159555927164196
exp62_hand_split,-0.5473293177765681,-1.4871472800437324,0.5742140282713439
exp14_catboost_chronological_2024,-0.5783193772562756,,0.8544034633308973
exp15_catboost_chronological,-0.5783193772562756,-1.1070156878234538,0.9347872209805438
exp71_mono_dedup,-0.5965602676794024,-1.6583300858463712,0.5830185940391774
exp72_league_role_mono,-0.6809372878696651,-1.1615471383230602,0.962631285627477
exp30_tuned_tm_mean,-0.6930344397082511,-0.6706022786268084,0.9702275650911757
exp08_tm_pitch_means,-0.7049365406491814,-0.43082377625125456,0.9630063105788844
exp72_league_role,-0.708742411170693,-1.9397534995135857,0.963985145711458
exp72_domain_mono,-0.7152284114908536,-1.694963662579596,0.9649984476544501
exp28_reg_domain,-0.816577425857834,-1.8393852617731854,0.9655933939458387
exp81_hf_hgb_domain,-0.8170202308394048,-2.4883324857144506,0.9702414519115146
